地段位置或門牌,總價(萬元),總面積(坪),型態,屋齡,樓別/樓高,車位數,房間數,廳數,衛浴數,管理組織,電梯,公園,火車站,美術館,音樂廳,國民運動中心,捷運,博物館,醫院,圖書館,賣場,國小,國中,轉運站,工業區,污水處理廠,垃圾場,發電廠,墓地,殯儀館,機場,高速/快速公路,高鐵,
高雄市岡山區中華西一街６０巷８號四樓,470,39.1,公寓(5樓含以下無電梯),35,1,0,3,2,2,1,0,5.346796155,1.363484866,15.01724359,17.51328,18.84926922,1.8244,1.844765,0.5999,0.745524133,0.282167,0.212263565,0.4125,8.8325,4.286607735,2.924938184,8.897937361,11.501,1.584567682,3.979784159,25.09391679,3.77881,11.88879,
高雄市大寮區成功路１１６巷２３號九樓,610,50.69,住宅大樓(11層含以上有電梯),28,2,1,5,2,2,1,1,2.927064783,0.171984273,7.830506104,5.205222,3.914062863,1.7032,7.113613,0.6144,1.097714269,2.363128,0.322249923,1.0901,6.3071,6.50138862,6.300812196,3.287732281,10.083,1.557438514,6.532245322,8.401337076,5.707027,10.06918,
高雄市前鎮區草衙二路４４４號五樓,350,29.06,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,2.606333874,6.434256642,7.001818225,5.294429,5.718194349,0.6098,6.298248,2.4107,0.446186558,0.237195,0.605248093,0.4616,5.5129,4.063603624,3.578172618,7.018213713,3.2511,5.334118903,9.049988569,2.702044525,0.488124,12.1369,
高雄市苓雅區三多四路６３號１３樓之５９,160,13.28,住宅大樓(11層含以上有電梯),32,3,0,1,1,1,1,1,0.996753558,3.009752518,2.877314963,1.528411,3.981238171,0.3837,2.037857,0.5534,0.261514525,0.276928,1.157772883,0.7858,3.4946,3.305240904,3.296463915,8.28514558,1.2315,7.376398877,6.177553629,6.409280473,4.027097,8.410687,
高雄市大寮區慈隆街１７７號七樓,435,36.06,華廈(10層含以下有電梯),26,2,0,3,2,2,0,1,4.894036039,4.869655618,10.46828404,7.286704,5.609242601,3.1325,9.641995,1.3526,1.362011144,2.170759,0.42438735,1.3639,8.2942,3.036733059,5.258349127,2.682075047,10.099,0.833389285,10.16455621,6.365063518,1.319601,14.00645,
高雄市楠梓區芎蕉五街１５７號三樓之７,120,9.94,華廈(10層含以下有電梯),20,1,0,1,1,1,1,1,2.47329037,2.579405725,11.28560142,13.38414,13.25617098,1.7014,2.142565,2.8343,1.920213681,1.136072,1.107821671,1.6949,2.713,2.578861381,4.210491362,5.616438156,16.678,0.215656223,3.858520463,19.43363608,3.075752,7.199143,
高雄市鳳山區立德街１７１號十樓,450,37.13,住宅大樓(11層含以上有電梯),29,1,0,3,2,2,1,1,1.043068736,1.053787449,4.943645306,1.767188,0.108163556,0.4858,4.119118,0.4573,0.538767761,0.203664,0.537767555,0.4891,2.8286,2.597656816,3.161360232,2.844534347,6.1739,2.656964936,4.989136904,5.389180791,2.425208,8.85379,
高雄市小港區鋼平街１７３巷６號二樓,677,55.81,華廈(10層含以下有電梯),28,1,0,3,2,2,1,1,1.430630411,7.86790051,8.920357029,7.118714,7.033312294,1.2386,8.239901,2.0453,1.514999461,0.761762,1.439704617,0.6725,7.1399,4.956377257,3.989134651,7.278259267,3.0154,5.247358929,10.6889765,2.031908301,2.131557,13.94875,
高雄市鳳山區華泰街６３之２號,300,24.68,公寓(5樓含以下無電梯),40,1,0,3,2,2,0,0,1.076754393,0.258391594,4.299708663,1.356036,0.887731276,0.5189,3.515367,0.5799,0.471708763,0.32986,0.787626196,0.6098,2.4695,2.820115294,4.092145562,3.606630938,6.3435,1.874872243,4.035951928,6.294353608,1.90686,7.91191,
高雄市三民區忠孝一路４７３巷１號四樓之２,284,23.33,住宅大樓(11層含以上有電梯),40,1,0,3,2,1,0,0,1.369207292,0.463732033,1.171843338,1.594028,3.145403049,0.4234,0.556545,0.2658,0.746984262,0.350043,0.383234761,0.9994,2.7058,3.754537684,5.969583175,8.342433774,3.9536,6.017075425,3.741909501,8.178575599,3.148053,5.686754,
高雄市鳳山區國光路６５巷２之１號,360,29.35,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.094656217,1.513492515,4.479585174,1.339878,0.797065082,0.6555,3.643209,0.7487,1.063237105,0.587901,1.051440271,0.3025,2.241,1.808905173,2.86155413,3.413209251,5.3836,3.189451862,4.919109158,5.014670507,1.978552,8.718096,
高雄市鳥松區松埔北巷４之１８１號十樓之３,500,40.76,住宅大樓(11層含以上有電梯),26,2,1,3,2,2,1,1,3.081055694,3.39843488,6.723538054,5.491977,5.231527994,4.7372,6.113053,2.7768,1.423049384,1.604729,0.599816795,0.4638,6.2646,5.411079432,6.201383468,6.329806042,10.498,1.601025922,4.198084847,10.65900663,3.577008,7.211155,
高雄市小港區孝先街１９巷５之１號,225,18.3,公寓(5樓含以下無電梯),40,1,0,3,2,1,0,0,1.304880213,7.506645092,8.607540441,6.780527,6.682963127,1.0451,7.964969,1.9239,1.437354764,0.739038,1.078454231,0.6121,6.783,5.171169678,3.668687065,6.99424272,3.3735,4.996508639,10.33113858,1.811510217,1.92824,13.60489,
高雄市大社區翠屏路８４巷４７號十五樓,170,13.82,住宅大樓(11層含以上有電梯),28,3,0,1,1,1,1,1,3.608770339,2.848090453,10.27881458,11.2541,11.22710901,3.191,4.895996,2.4602,0.553868337,0.260463,0.493044868,0.5585,2.2411,1.227140674,7.000178841,6.395052343,15.11,1.514514764,1.826217466,17.22907616,2.194164,6.358091,
高雄市三民區覺民路２８６巷２號三樓,340,27.62,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.861512078,0.831781041,2.335659817,1.352124,1.199567607,1.5458,1.617809,1.5177,0.58680036,0.217703,0.065879898,0.4202,1.469,2.867779947,5.389532213,5.637351071,5.6586,2.765468928,2.327147477,7.381649213,0.960361,6.080233,
高雄市鳳山區文武街８９號十一樓,688,55.8,住宅大樓(11層含以上有電梯),21,2,1,4,2,2,1,1,1.876192958,0.320498951,3.198567007,0.90253,1.225803558,1.2233,2.447349,1.064,0.891051227,0.585702,0.640902832,0.6109,1.703,2.666767769,4.753914358,4.733891476,5.8929,2.179607891,3.032072314,6.850664028,1.053809,6.876502,
高雄市鳳山區文衡路２９１號八樓,420,34.05,住宅大樓(11層含以上有電梯),27,3,0,3,2,2,1,1,1.456047808,0.996563557,3.927900587,1.719612,1.909213195,1.5439,3.209944,1.1367,1.213169653,0.33018,0.320443295,1.0145,2.6228,3.45716036,5.103435705,4.419177285,6.7929,1.259650959,3.149877335,7.289326542,1.973856,7.019892,
高雄市三民區民信路４５號五樓,210,16.84,公寓(5樓含以下無電梯),39,1,0,2,2,1,0,0,1.643053306,0.559622766,2.850973186,1.201652,1.307267735,1.515,2.133168,1.3748,0.45881925,0.341323,0.556445949,0.4842,1.7069,2.903401591,5.173698869,5.180701787,5.942,2.293931709,2.577011863,7.239013266,1.083859,6.413827,
高雄市鹽埕區大安街１８１號５樓之３,520,41.68,華廈(10層含以下有電梯),40,2,0,3,2,2,0,1,1.999671867,1.649863174,0.140935247,0.725999,5.724537783,0.5278,0.649158,1.1678,0.186163762,0.633899,2.20277838,0.7092,5.225,5.679464859,4.61402491,10.65288813,3.6184,8.858393758,6.507416856,9.137918367,5.795862,7.382836,
高雄市苓雅區四維四路１７６號３樓之３,460,36.84,住宅大樓(11層含以上有電梯),36,1,0,4,2,2,1,1,1.164877184,2.743256974,2.269858977,0.902007,4.405942183,0.9451,1.531372,0.1013,0.468713997,0.433581,1.733731737,1.1187,3.9054,3.878448919,3.310603537,8.875489769,1.593,7.777790757,6.295323443,7.008095985,4.548863,8.243562,
高雄市岡山區華園二路３１號五樓,550,44.03,華廈(10層含以下有電梯),28,1,1,3,2,1,1,1,3.597052945,0.957103394,14.93109223,17.37033,18.05721128,1.4978,3.734807,2.8911,1.34207882,0.249575,0.288408967,0.6227,7.6167,6.473656149,2.584619382,6.595278281,13.515,1.937544312,3.724652081,24.30316696,1.533976,11.34969,
高雄市苓雅區興中一路２７６號六樓之３,332,26.53,華廈(10層含以下有電梯),41,2,0,2,2,1,1,1,1.056160426,2.619556165,3.027804197,1.68925,3.430856573,0.2716,2.041919,0.8623,0.780268323,0.198291,0.782364873,0.2347,2.9379,2.890420512,3.846927463,7.895011381,1.6798,6.820051282,5.622596045,6.392038093,3.586672,7.980925,
高雄市岡山區大仁路８９號七樓,610,48.61,住宅大樓(11層含以上有電梯),27,2,1,3,2,2,1,1,3.476012428,1.455214314,16.51743962,18.9863,19.87983399,2.7793,3.559164,2.5513,1.306031031,0.354867,0.575678473,1.5881,9.4895,5.249999691,4.076457622,7.731685511,11.939,0.08938394,5.253935302,26.1309282,3.243977,13.09006,
高雄市苓雅區興中一路２７６號六樓之１,188,14.98,華廈(10層含以下有電梯),41,2,0,1,1,1,1,1,1.056160426,2.619556165,3.027804197,1.68925,3.430856573,0.2716,2.041919,0.8623,0.780268323,0.198291,0.782364873,0.2347,2.9379,2.890420512,3.846927463,7.895011381,1.6798,6.820051282,5.622596045,6.392038093,3.586672,7.980925,
高雄市三民區延吉街８７巷３４號四樓,420,33.45,公寓(5樓含以下無電梯),39,1,0,3,2,2,0,0,1.659994971,0.527718031,0.393397522,1.702529,2.232716099,1.3628,0.343425,0.8251,1.010178234,0.719305,0.303998419,0.2655,1.9576,3.417577166,6.442838192,7.399516748,4.8411,4.655403234,2.453225458,8.109910728,2.140675,5.194003,
高雄市新興區南臺路１號１１樓之２,570,45.2,住宅大樓(11層含以上有電梯),39,3,0,3,2,2,1,1,0.508235353,1.186439492,2.161585898,1.535767,3.59236648,0.27,1.05692,0.0936,0.413471157,0.633058,0.70660144,1.0747,3.0972,3.7461615,4.9832867,8.618145701,3.0725,6.742609536,4.74389375,7.800665022,3.658419,6.590877,
高雄市燕巢區瓊招路１７５巷２號四樓之４,495,39.2,華廈(10層含以下有電梯),40,1,0,3,2,2,0,1,1.84529919,2.863687335,16.11973015,18.48804,18.63576374,3.4834,4.669794,4.8061,3.37574493,2.225198,0.544106577,2.5963,8.067,7.947656617,4.313670541,4.888819063,14.745,0.996750664,5.305432436,24.8264127,1.598025,12.26819,
高雄市仁武區新旺一街４１號四樓,275,21.75,公寓(5樓含以下無電梯),40,1,0,3,2,1,0,0,2.909286017,4.870597478,6.861874486,7.315859,7.352768881,4.6842,6.547303,3.7366,1.098967177,1.065986,0.403109942,2.3118,4.2284,1.875736239,8.08897942,9.659064366,11.545,2.592637434,0.556095264,13.23457285,0.424242,4.688144,
高雄市鳳山區鳳崗路９之４號,300,23.72,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,0.621623029,0.41103318,4.791565304,1.761571,0.615802748,0.4249,3.998802,0.2457,0.261315215,0.053779,0.528621026,1.0429,2.8839,3.01768748,3.861923826,3.107263962,6.5891,1.955519622,4.50425378,6.091352699,2.35926,8.382433,
高雄市鳳山區黃埔路１２８巷１７號五樓,272,21.44,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,0.622777538,1.35674434,5.735399812,2.617345,0.970229466,0.4258,4.928829,0.889,0.388084316,0.741852,0.427252214,0.5793,3.7171,3.517434774,3.504796501,2.133965656,7.081,2.479407779,5.449437897,5.729795966,3.255308,9.325348,
高雄市岡山區華夏新村３５號二樓,220,17.26,住宅大樓(11層含以上有電梯),27,1,1,3,1,2,1,1,3.744492541,0.441054365,15.22591604,17.68289,18.51069292,1.5384,3.628773,2.3901,1.286634209,0.213317,0.821478041,0.2885,8.1287,5.876562563,2.789075881,7.132539029,12.896,1.405445368,3.964238103,24.76145024,2.148333,11.73795,
高雄市左營區翠華路６０１巷１號十一樓,6,0.47,住宅大樓(11層含以上有電梯),23,3,0,3,2,2,1,1,1.607390124,0.49639061,1.762800829,4.132571,6.640178853,1.4365,0.569243,1.1283,0.523891692,0.668508,0.962260594,0.3331,6.3871,5.87765527,6.391853851,11.65178821,7.9413,4.711348869,4.472182035,12.38216472,1.578151,2.578201,
高雄市鳳山區南華路１７３號三樓之１,580,45.28,住宅大樓(11層含以上有電梯),22,2,0,3,2,2,1,1,1.833901827,3.463142465,4.931298963,2.81594,2.872161091,2.3583,4.195727,0.6855,0.420698604,0.191328,0.150829902,1.0215,2.826,1.25786452,2.043586318,4.717492694,3.6082,3.843724362,6.327508965,3.456177312,1.986766,9.796141,
高雄市前鎮區英明一路１１２之２號,392,30.47,公寓(5樓含以下無電梯),42,1,0,3,2,2,0,0,1.602013895,2.911556425,3.69977382,1.901496,2.340613408,1.7861,3.081312,1.0679,1.305792851,0.121205,0.522473909,0.189,2.0367,1.010587363,3.552716677,5.918792123,2.5719,5.314049166,5.53502957,4.753349741,2.572256,8.687668,
高雄市小港區鳳福路３８巷７之２號,275,21.34,公寓(5樓含以下無電梯),41,1,0,3,1,1,0,0,0.900144226,7.805307395,10.52692945,7.860298,6.863320934,1.5778,9.754734,0.7734,0.287208744,1.13265,1.292926777,1.3549,8.3046,3.129503119,3.830481941,5.555276385,4.6412,3.458038042,11.52978012,2.446958243,3.258455,15.24482,
高雄市鳳山區大明路３３巷１之３號,260,20.15,公寓(5樓含以下無電梯),45,1,0,3,2,2,0,0,1.409129942,3.003010603,4.814049339,2.360412,2.385872668,2.056,4.031522,1.2384,1.024614897,0.34425,0.200660457,1.0268,2.5852,1.130680233,1.955557483,4.204728588,4.1181,3.565797558,5.975809857,3.725927557,2.554165,9.558258,
高雄市大寮區民興街５３號五樓,388,30.04,住宅大樓(11層含以上有電梯),27,1,0,3,2,2,1,1,3.214313386,0.309816861,8.126180923,5.502583,4.195241122,1.7612,7.409572,0.315,0.821829466,2.504706,0.613862986,0.8142,6.6056,6.785545039,6.468423475,3.411953479,10.368,1.421153893,6.799873602,8.586055784,5.974988,10.30524,
高雄市大寮區鳳林三路３１５之１號五樓,505,39.09,住宅大樓(11層含以上有電梯),20,1,0,3,2,2,1,1,4.56134366,4.459635589,9.719207609,6.535957,4.862851271,2.6305,8.89153,0.7316,0.623724366,1.53984,0.638023743,0.6076,7.5384,3.767456754,4.587229496,1.940434579,9.7749,0.257464353,9.468902046,5.853897868,1.795304,13.32372,
高雄市前鎮區一心一路３９６號四樓,620,47.98,住宅大樓(11層含以上有電梯),26,1,0,3,2,2,1,1,0.660262187,3.305816846,3.78935204,1.972918,3.058490586,0.8475,3.337083,0.3483,1.44683442,0.258406,0.300226932,0.7537,2.6583,1.94705611,3.896040569,6.837196641,1.6579,6.10588511,5.943743245,5.118958691,2.856625,8.78151,
高雄市左營區緯六路２２１號十二樓之２,700,54.17,住宅大樓(11層含以上有電梯),11,3,1,3,2,2,1,1,2.654827936,2.22201974,4.352988896,6.838414,9.011365303,1.6655,0.428804,0.6503,2.117921579,1.270558,1.378638126,0.8535,5.4162,5.286009158,3.845902712,13.05888689,10.709,3.898158633,6.162264405,14.99822779,2.172096,2.467566,
高雄市三民區龍江街３之４號,300,23.21,公寓(5樓含以下無電梯),43,1,0,2,2,2,0,0,1.496813786,0.468886504,0.890752318,1.768039,3.133079601,0.5457,0.657398,0.6169,0.770569545,0.70608,0.60044627,0.6524,2.7277,3.895794502,6.325600842,8.351890391,4.3003,5.850916065,3.423156045,8.400999926,3.108572,5.348075,
高雄市苓雅區新光路６２巷１５號２６樓之２,450,34.7,住宅大樓(11層含以上有電梯),25,3,0,3,2,2,1,1,1.018911749,3.097543941,2.865576645,1.50047,4.089814301,0.4892,2.061505,0.5204,0.195837415,0.219059,1.187096493,0.8997,3.6046,3.389814315,3.186693068,8.361336262,1.1522,7.485762871,6.289392593,6.413646376,4.007634,8.501329,
高雄市苓雅區正言路１１２巷３之４號,385,29.66,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,1.71013792,0.705164823,2.009458088,1.18172,0.604765747,0.5571,1.175805,1.1167,1.570084808,0.392324,0.839033706,0.2378,0.5366,2.089231613,4.931233255,5.791269172,4.6687,3.596965603,3.017691319,6.764658061,0.524255,6.502723,
高雄市岡山區竹圍北街１３１號五樓,420,32.35,華廈(10層含以下有電梯),28,1,0,2,2,2,0,1,3.320423926,1.208293045,16.24661753,18.7084,19.53894703,2.5189,3.702999,2.6102,1.339813128,0.214363,0.289130964,1.3006,9.1257,5.544305918,3.80177344,7.405833979,12.303,0.460853223,4.980114458,25.78842866,2.854183,12.77505,
高雄市前鎮區中山二路５５巷２０之２號,300,23.08,公寓(5樓含以下無電梯),43,1,0,3,1,1,0,0,0.391096051,3.531131452,3.528804108,2.158205,3.89928725,0.2838,2.704436,0.9803,0.491212497,0.374254,0.57000806,0.4127,3.4466,2.961175415,3.095424042,7.857304689,0.826,7.051465379,6.430232686,5.75015939,3.361259,8.893776,
高雄市前鎮區樹人路２８３號三樓之２,560,43.05,華廈(10層含以下有電梯),29,1,1,3,2,2,1,1,1.965428104,5.201756494,5.655829447,3.961033,4.660098347,0.5638,4.901559,2.0112,0.975962555,0.241699,0.785532668,0.6539,4.3754,3.100666501,3.143851262,7.010594666,1.9495,5.681222067,7.844288518,3.706886734,1.17012,10.78332,
高雄市楠梓區興楠路１５１巷２７弄３號七樓,500,38.42,華廈(10層含以下有電梯),26,2,0,4,2,2,1,1,2.077006452,1.358441173,9.669685091,11.33334,11.2204936,1.6689,3.730327,1.136,0.803405271,0.194875,0.536216557,1.2112,0.9251,0.565423294,5.805763785,6.970133204,14.771,1.991364289,3.02404274,17.37877485,1.137515,5.515303,
高雄市新興區民主路２６號６樓之７,128,9.81,華廈(10層含以下有電梯),30,2,0,1,0,1,0,1,0.942848869,0.778384779,1.939760732,1.448739,3.717130941,0.2478,0.617174,0.1689,0.702332836,0.238389,0.797306627,1.0655,3.2411,4.050581598,5.395383626,8.836309741,3.5313,6.735315058,4.496141309,8.221154239,3.754381,6.155077,
高雄市三民區黃興路４３７巷３號四樓,430,32.93,華廈(10層含以下有電梯),27,1,0,4,1,2,1,1,1.35579755,1.847653412,2.361625837,2.519095,2.365287477,2.5141,1.756973,1.9017,0.980579819,0.53143,0.36158628,0.9223,2.545,4.030616833,6.54908466,6.471269543,6.5445,2.857799688,1.174135952,8.564075526,2.130333,5.024006,
高雄市大寮區內厝路１９７號七樓,470,35.96,住宅大樓(11層含以上有電梯),28,2,0,3,2,2,1,1,3.419812573,3.59779235,8.605868195,5.431397,3.745532472,1.7252,7.78358,0.5874,0.54383943,0.535981,0.70329044,0.627,6.4633,4.913745148,4.017720124,0.826787913,9.0672,1.258723396,8.306993747,5.657542865,2.927975,12.16254,
高雄市鳳山區興隆街５１之４號,212,16.21,公寓(5樓含以下無電梯),40,1,0,2,2,1,0,0,1.685814055,3.244028359,5.134800304,2.609208,2.441948538,2.2998,4.349185,1.1694,1.116794519,0.223727,0.505760144,1.0368,2.8966,1.453185767,1.632567484,4.022086505,4.2974,3.269800618,6.25257334,3.449553443,2.290954,9.861367,
高雄市三民區莊敬路２４２號十二樓,510,38.98,住宅大樓(11層含以上有電梯),25,3,1,2,2,2,1,1,1.604061539,1.406443091,0.948458672,2.701103,2.966961576,1.6296,1.019733,0.7197,0.642611282,0.207439,0.481710299,0.466,2.8054,4.33728008,7.296542201,7.926047608,5.7857,4.687139901,1.71689463,9.046647423,2.816624,4.216291,
高雄市鳳山區自強二路１５８巷１號十三樓,300,22.92,住宅大樓(11層含以上有電梯),26,1,0,2,1,1,1,1,2.186709057,4.485976403,5.332418454,3.515248,3.755718067,1.1432,4.715719,0.8506,0.814640119,0.423634,0.470303075,0.205,3.563,2.103581537,2.734084155,5.8451181,2.6736,4.656744245,7.11103541,3.279821608,1.093998,10.32495,
高雄市前鎮區后平路８０號十二樓之二,432,32.93,住宅大樓(11層含以上有電梯),28,3,1,3,2,2,1,1,2.373028288,7.29922376,7.678816014,6.175446,6.59480694,1.1205,7.043122,2.9695,1.314863962,0.933873,1.358383348,1.3205,6.3988,4.934043234,3.957033231,7.530851951,3.9396,5.690435689,9.938685618,2.708557598,0.875159,13.01545,
高雄市苓雅區新光路６２巷１２號２３樓之２,450,34.29,住宅大樓(11層含以上有電梯),25,3,0,3,2,2,1,1,0.98569142,3.123969994,2.900693583,1.534354,4.083446924,0.4828,2.097298,0.5533,0.161243349,0.243119,1.154692009,0.9087,3.5996,3.369875861,3.171877744,8.338174574,1.1226,7.480043271,6.301825297,6.378286121,3.971676,8.526901,
高雄市苓雅區新光路６２巷１２號２０樓之２,450,34.29,住宅大樓(11層含以上有電梯),25,3,0,3,2,2,1,1,0.98569142,3.123969994,2.900693583,1.534354,4.083446924,0.4828,2.097298,0.5533,0.161243349,0.243119,1.154692009,0.9087,3.5996,3.369875861,3.171877744,8.338174574,1.1226,7.480043271,6.301825297,6.378286121,3.971676,8.526901,
高雄市三民區大利街３６巷６弄４號五樓,376,28.65,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,1.197374736,1.799193866,2.103543655,2.750534,2.519890244,2.5488,1.566813,1.5255,0.930451044,0.355718,0.474834417,1.2194,2.6306,4.163351365,6.787847189,6.823428985,6.4859,3.22458724,0.939292075,8.762008635,2.29454,4.711918,
高雄市苓雅區新光路６２巷１８號２９樓之３,550,41.9,住宅大樓(11層含以上有電梯),25,3,0,3,2,2,1,1,1.013196567,3.093780897,2.870107768,1.505943,4.080972097,0.4803,2.063413,0.5265,0.195489921,0.227424,1.18100498,0.8921,3.5958,3.381243424,3.193270904,8.353084741,1.1547,7.476945853,6.282365258,6.409408258,4.005076,8.497303,
高雄市前鎮區瑞和街４７巷３之４號,310,23.6,公寓(5樓含以下無電梯),40,1,0,6,4,2,0,0,1.723970051,3.297709865,4.36652368,2.635546,2.572537236,2.0035,3.675872,1.119,0.536500099,0.463596,0.606164428,0.4744,2.4142,0.913814421,2.742074825,5.280626952,3.0491,4.530395042,5.965447845,4.014097269,2.196726,9.30076,
高雄市苓雅區三多一路１５１巷２８弄６號三樓,450,34.24,公寓(5樓含以下無電梯),37,1,0,3,2,2,0,0,0.817646638,1.707485887,2.907253784,1.193501,0.859729163,0.4537,2.113822,0.897,1.449214367,0.962545,0.553540239,1.1557,0.6892,0.881756605,3.854743259,5.293884882,3.9026,4.134178382,4.223865481,5.581911536,1.0964,7.667433,
高雄市小港區平和二路４３巷２１弄１之３號,320,24.29,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,1.380150293,8.316542161,9.557506541,7.708109,7.402499539,1.3516,8.911491,1.912,1.35987367,0.744221,1.97095496,0.7729,7.692,4.29314794,3.540231455,7.395195947,2.513,5.291390338,11.23118437,2.100494046,2.803166,14.54943,
高雄市鼓山區美術南三路２６１號六樓,500,37.89,住宅大樓(11層含以上有電梯),18,2,0,3,2,2,1,1,0.68400429,0.301710859,0.464614949,1.934867,5.802115038,1.8926,2.268614,0.6929,0.646272151,0.830467,1.954977845,0.6669,5.4173,6.543352661,7.411998973,11.01981708,5.9493,6.675308418,4.899880053,10.85922804,3.681123,4.607966,
高雄市三民區慶雲街１１７號十四樓之３,500,37.88,住宅大樓(11層含以上有電梯),26,3,0,3,2,1,1,1,1.613774371,0.450513864,0.037579272,1.813605,2.612555202,1.3004,0.742283,0.5762,1.019159785,0.756093,0.340931213,0.492,2.3021,3.699822073,6.755137936,7.799402941,4.8095,5.046854244,2.619995201,8.360282697,2.533782,5.029696,
高雄市楠梓區壽豐路４０２號十樓之２,498,30.29,住宅大樓(11層含以上有電梯),27,2,0,4,2,2,1,1,0.628509689,2.840652883,7.590316959,10.03708,11.36494271,1.3414,3.583189,1.0501,0.592787335,0.55813,0.801198094,0.5726,3.4968,4.489734807,3.327598763,10.19137327,13.743,1.438512906,3.708505725,17.57014359,3.706763,4.321435,
高雄市前鎮區中華五路９６９巷２弄６號十二樓之２,690,41.96,住宅大樓(11層含以上有電梯),27,3,0,3,2,2,1,1,0.773927497,4.212758634,3.947594411,2.55771,4.404335032,0.5948,3.243535,1.4759,0.997718544,0.295966,0.874753175,0.482,3.9815,3.26419785,2.539725909,7.979778559,0.337,6.990096423,7.086889317,5.386944774,2.878598,9.584061,
高雄市前鎮區光華二路３９３號七樓之４,150,9.12,住宅大樓(11層含以上有電梯),27,2,0,1,1,1,1,1,1.219399351,2.413459458,2.936154121,1.101267,2.302123858,1.3632,2.44954,0.6655,0.737320589,0.603715,0.495720074,0.6802,1.8524,1.643194281,4.484997359,6.64569987,2.3836,5.692516612,5.048471572,5.66959119,2.492399,7.941978,
高雄市前鎮區英明一路７２巷２０弄１３之４號,330,20.04,公寓(5樓含以下無電梯),45,1,0,2,2,1,0,0,1.542945046,2.929818435,3.699345646,1.893245,2.381678526,1.7271,3.090796,1.0124,1.334022158,0.169555,0.476213946,0.13,2.0693,1.069087025,3.593508004,5.975889208,2.5138,5.361687709,5.55770311,4.770717519,2.612202,8.691519,
高雄市岡山區竹圍南街５號六樓之１,470,28.54,華廈(10層含以下有電梯),30,2,0,2,2,2,1,1,3.726006332,0.829664289,15.89175656,18.36076,19.28100446,2.1536,3.325937,2.1921,0.930156696,0.289233,0.503603427,1.0079,8.9247,5.311092068,3.451286668,7.625465258,12.202,0.63686126,4.628497954,25.53325914,2.85767,12.47388,
高雄市鳳山區八德路３６８號六樓,335,20.34,公寓(5樓含以下無電梯),43,1,0,3,2,2,0,0,1.420148802,1.028125487,4.064466394,1.87897,1.966012932,1.6106,3.347289,1.0305,1.327971246,0.496137,0.408899895,1.1554,2.7888,3.608863534,5.186680687,4.386537393,6.9569,1.093644172,3.193204604,7.38297374,2.1398,7.052338,
高雄市三民區九如一路２３０巷１６之４號,420,25.5,公寓(5樓含以下無電梯),41,1,0,3,2,2,0,0,2.089105538,0.833995851,2.213547622,1.260508,1.018224962,1.3183,1.486299,1.4165,0.813111096,0.123293,0.257973602,0.3447,1.2507,2.684813846,5.283803224,5.671959221,5.4312,2.955947925,2.456778549,7.243636021,0.784085,6.152562,
高雄市前鎮區瑞義街６號三樓,350,21.23,公寓(5樓含以下無電梯),41,1,0,3,2,2,0,0,1.71526384,3.308206596,4.455248071,2.674753,2.605383319,2.0614,3.754843,1.0296,0.452846128,0.470636,0.487705135,0.5376,2.4685,0.937603372,2.623202453,5.177691095,3.1455,4.411617834,6.016013145,3.920343415,2.153675,9.37766,
高雄市岡山區嘉新東路６９號十五樓之１２,418,25.34,住宅大樓(11層含以上有電梯),24,3,0,3,2,2,1,1,3.366445534,1.664954436,16.72734685,19.19497,20.06705097,2.9891,3.700914,2.729,1.499853921,0.556981,0.373143065,1.3906,9.6604,5.295328066,4.28456471,7.730376414,11.902,0.247245492,5.462545881,26.31728938,3.354986,13.28866,
高雄市三民區重慶街１７３巷２５之２號,310,18.79,公寓(5樓含以下無電梯),43,1,0,3,1,2,0,0,0.721759619,0.788687077,1.482468994,2.090206,4.021332231,0.2573,0.883234,0.897,0.471984466,0.232662,0.383647599,0.6854,3.6518,4.872442086,6.87579866,9.23551127,5.0104,6.451098171,3.530564767,9.365903063,3.845861,4.665396,
高雄市新興區新興路１３號３樓,475,28.79,公寓(5樓含以下無電梯),38,1,0,3,2,2,0,0,0.785377498,1.350082168,1.942910895,1.146716,3.038680335,0.5514,1.302812,0.4514,0.112506139,0.63134,0.389222148,1.0716,2.5387,3.185413613,5.042551706,8.043081834,2.9685,6.247165358,4.49257103,7.352307114,3.116668,6.679726,
高雄市新興區復興一路６３號１６樓之９,420,25.43,住宅大樓(11層含以上有電梯),28,3,0,2,1,1,1,1,0.805358566,1.14787601,1.626882202,1.057529,2.877573223,0.2876,1.143869,0.1468,0.238959292,0.323675,0.112343641,1.0579,2.3893,3.188707341,5.35649612,7.962036338,3.2654,6.016001912,4.178603862,7.486435002,2.935124,6.400943,
